55888285,0.02003000,10000.00000000,200.30000000,1688169611321,False,True
55888286,0.02003000,8962.50000000,179.51887500,1688169611324,False,True
55888287,0.02003000,4347.20000000,87.07441600,1688169611324,False,True
55888288,0.02003000,2585.30000000,51.78355900,1688169611324,False,True
55888289,0.02003000,0.20000000,0.00400600,1688169611324,False,True
55888290,0.02003000,4347.20000000,87.07441600,1688169611324,False,True
55888291,0.02003000,4347.20000000,87.07441600,1688169611324,False,True
55888292,0.02003000,4347.20000000,87.07441600,1688169611324,False,True
55888293,0.02003000,2853.40000000,57.15360200,1688169611324,False,True
55888294,0.02003000,1493.80000000,29.92081400,1688169611327,False,True
55888295,0.02003000,2853.20000000,57.14959600,1688169611327,False,True
55888296,0.02003000,1494.00000000,29.92482000,1688169611372,False,True
55888297,0.02003000,4115.80000000,82.43947400,1688169611372,False,True
55888298,0.02003000,231.40000000,4.63494200,1688169611375,False,True
55888299,0.02003000,868.60000000,17.39805800,1688169611375,False,True
55888300,0.02003000,3478.60000000,69.67635800,1688169611380,False,True
55888301,0.02003000,0.40000000,0.00801200,1688169611380,False,True
55888302,0.02003000,4346.80000000,87.06640400,1688169611384,False,True
55888303,0.02003000,0.20000000,0.00400600,1688169611384,False,True
55888304,0.02003000,4346.00000000,87.05038000,1688169611653,False,True
55888305,0.02003000,0.10000000,0.00200300,1688169612429,False,True
55888306,0.02005000,9938.70000000,199.27093500,1688169613173,False,True
55888307,0.02005000,2500.00000000,50.12500000,1688169613173,False,True
55888308,0.02005000,14431.10000000,289.34355500,1688169617657,True,True
55888309,0.02005000,18.20000000,0.36491000,1688169617657,True,True
55888310,0.02004000,18560.80000000,371.95843200,1688169620107,True,True
55888311,0.02004000,17505.80000000,350.81623200,1688169620107,True,True
55888312,0.02004000,15581.90000000,312.26127600,1688169620126,True,True
55888313,0.02004000,9335.00000000,187.07340000,1688169620644,False,True
55888314,0.02004000,8502.30000000,170.38609200,1688169620728,False,True
55888315,0.02004000,1125.20000000,22.54900800,1688169620733,False,True
55888316,0.02004000,7737.50000000,155.05950000,1688169620738,True,True
55888317,0.02004000,4346.90000000,87.11187600,1688169622656,False,True
55888318,0.02004000,4346.90000000,87.11187600,1688169622656,False,True
55888319,0.02004000,65.00000000,1.30260000,1688169622656,False,True
55888320,0.02004000,4281.90000000,85.80927600,1688169622662,False,True
55888321,0.02004000,4346.90000000,87.11187600,1688169622863,False,True
55888322,0.02004000,4346.90000000,87.11187600,1688169622863,False,True
55888323,0.02004000,65.00000000,1.30260000,1688169622863,False,True
55888324,0.02004000,4281.90000000,85.80927600,1688169622917,False,True
55888325,0.02004000,4346.90000000,87.11187600,1688169622917,False,True
55888326,0.02004000,993.10000000,19.90172400,1688169622917,False,True
55888327,0.02004000,3353.80000000,67.21015200,1688169622921,False,True
55888328,0.02004000,4346.90000000,87.11187600,1688169624184,False,True
55888329,0.02004000,4346.10000000,87.09584400,1688169624184,False,True
55888330,0.02004000,1897.60000000,38.02790400,1688169624485,True,True
55888331,0.02004000,1325.00000000,26.55300000,1688169626661,True,True
55888332,0.02005000,14412.90000000,288.97864500,1688169627592,False,True
55888333,0.02005000,14431.10000000,289.34355500,1688169627592,False,True
55888334,0.02005000,6320.70000000,126.73003500,1688169627592,False,True
55888335,0.02005000,11171.00000000,223.97855000,1688169627592,False,True
55888336,0.02005000,2230.90000000,44.72954500,1688169627592,False,True
55888337,0.02005000,12000.00000000,240.60000000,1688169627592,False,True
55888338,0.02005000,2500.00000000,50.12500000,1688169627592,False,True
55888339,0.02006000,12000.00000000,240.72000000,1688169627592,False,True
55888340,0.02006000,9668.30000000,193.94609800,1688169627592,False,True
55888341,0.02006000,1127.00000000,22.60762000,1688169646245,False,True
55888342,0.02006000,4985.00000000,99.99910000,1688169670294,True,True
55888343,0.02006000,2400.00000000,48.14400000,1688169673286,False,True
55888344,0.02005000,2500.00000000,50.12500000,1688169688659,True,True
55888345,0.02004000,12000.00000000,240.48000000,1688169698265,True,True
55888346,0.02004000,2500.00000000,50.10000000,1688169698265,True,True
55888347,0.02004000,20000.00000000,400.80000000,1688169698269,True,True
55888348,0.02004000,12000.00000000,240.48000000,1688169698275,True,True
55888349,0.02004000,10000.00000000,200.40000000,1688169698286,True,True
55888350,0.02004000,12000.00000000,240.48000000,1688169698291,True,True
55888351,0.02003000,14242.30000000,285.27326900,1688169706864,True,True
55888352,0.02003000,52522.90000000,1052.03368700,1688169706864,True,True
55888353,0.02003000,2500.00000000,50.07500000,1688169706864,True,True
55888354,0.02002000,6372.60000000,127.57945200,1688169706961,True,True
55888355,0.02003000,2500.00000000,50.07500000,1688169721441,False,True
55888356,0.02005000,3974.00000000,79.67870000,1688169732912,False,True
55888357,0.02005000,0.50000000,0.01002500,1688169738508,False,True
55888358,0.02006000,4343.30000000,87.12659800,1688169745103,False,True
55888359,0.02006000,2500.00000000,50.15000000,1688169745103,False,True
55888360,0.02006000,4343.00000000,87.12058000,1688169745462,False,True
55888361,0.02006000,0.30000000,0.00601800,1688169745475,False,True
55888362,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888363,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888364,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888365,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888366,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888367,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888368,0.02006000,4343.30000000,87.12659800,1688169745475,False,True
55888369,0.02006000,4342.60000000,87.11255600,1688169745475,False,True
55888370,0.02007000,12000.00000000,240.84000000,1688169745482,False,True
55888371,0.02007000,10883.70000000,218.43585900,1688169745482,False,True
55888372,0.02007000,1368.00000000,27.45576000,1688169747228,False,True
55888373,0.02007000,2973.90000000,59.68617300,1688169747234,False,True
55888374,0.02007000,0.10000000,0.00200700,1688169747234,False,True
55888375,0.02007000,4341.80000000,87.13992600,1688169750551,False,True
