54407520,0.02588000,424.90000000,10.99641200,1680307215745,False,True
54407521,0.02588000,3313.50000000,85.75338000,1680307215759,False,True
54407522,0.02588000,4172.50000000,107.98430000,1680307215759,False,True
54407523,0.02588000,5162.50000000,133.60550000,1680307215762,False,True
54407524,0.02588000,1041.30000000,26.94884400,1680307215762,False,True
54407525,0.02589000,1105.30000000,28.61621700,1680307215762,False,True
54407526,0.02589000,6815.80000000,176.46106200,1680307215764,False,True
54407527,0.02590000,918.20000000,23.78138000,1680307215764,False,True
54407528,0.02590000,4234.00000000,109.66060000,1680307215780,False,True
54407529,0.02591000,2737.00000000,70.91567000,1680307216446,False,True
54407530,0.02591000,1327.00000000,34.38257000,1680307216467,False,True
54407531,0.02591000,1410.00000000,36.53310000,1680307216599,False,True
54407532,0.02590000,5000.00000000,129.50000000,1680307217200,True,True
54407533,0.02591000,461.20000000,11.94969200,1680307219260,False,True
54407534,0.02591000,1595.80000000,41.34717800,1680307219260,False,True
54407535,0.02591000,2057.00000000,53.29687000,1680307221889,False,True
54407536,0.02591000,1701.40000000,44.08327400,1680307222037,False,True
54407537,0.02592000,355.60000000,9.21715200,1680307222037,False,True
54407538,0.02592000,2057.00000000,53.31744000,1680307222044,False,True
54407539,0.02592000,5408.00000000,140.17536000,1680307226557,False,True
54407540,0.02592000,4184.00000000,108.44928000,1680307228848,False,True
54407541,0.02592000,5137.00000000,133.15104000,1680307230812,False,True
54407542,0.02592000,1929.00000000,49.99968000,1680307232161,False,True
54407543,0.02591000,4208.60000000,109.04482600,1680307233091,True,True
54407544,0.02591000,3701.80000000,95.91363800,1680307233094,True,True
54407545,0.02591000,5088.00000000,131.83008000,1680307233094,True,True
54407546,0.02591000,2631.00000000,68.16921000,1680307233120,True,True
54407547,0.02591000,12008.30000000,311.13505300,1680307233120,True,True
54407548,0.02591000,9427.80000000,244.27429800,1680307233120,True,True
54407549,0.02591000,1572.20000000,40.73570200,1680307233120,True,True
54407550,0.02591000,10648.00000000,275.88968000,1680307233120,True,True
54407551,0.02591000,6998.40000000,181.32854400,1680307233120,True,True
54407552,0.02591000,19506.40000000,505.41082400,1680307233179,True,True
54407553,0.02591000,11000.00000000,285.01000000,1680307249517,False,True
54407554,0.02592000,40000.00000000,1036.80000000,1680307249517,False,True
54407555,0.02592000,6691.60000000,173.44627200,1680307249520,False,True
54407556,0.02592000,3300.00000000,85.53600000,1680307249523,False,True
